0	438.33	471.119
1	418.248	451.425
2	414.364	444.154
3	411.503	435.173
4	408.115	425.674
5	396.147	419.934
6	396.147	415.645
7	394.007	407.976
8	392.997	402.951
9	389.752	400.124
10	388.543	394.725
11	388.543	394.953
12	377.149	391.512
13	367.751	387.321
14	356.813	379.349
15	352.267	371.257
16	346.886	364.865
17	346.886	357.835
18	338.589	350.793
19	333.144	346.164
20	332.975	341.366
21	329.075	337.679
22	325.941	334.139
23	321.665	332.589
24	319.237	329.532
25	315.221	329.025
26	314.683	324.023
27	313.87	321.823
28	311.824	317.583
29	304.081	315.942
30	304.081	314.059
31	298.145	310.504
32	298.145	307.457
33	296.568	303.859
34	296.243	303.302
35	295.877	301.774
36	296.243	301.953
37	293.783	299.998
38	288.674	297.267
39	288.674	296.251
40	286.735	294.957
41	284.438	293.273
42	283.065	294.047
43	282.701	290.651
44	277.386	288.726
45	269.579	286.591
46	267.743	280.876
47	266.747	278.59
48	266.747	272.89
49	265.532	273.74
50	262.107	270.112
51	262.097	267.821
52	255.644	265.135
53	254.029	262.385
54	251.686	259.351
55	251.012	256.87
56	250.85	254.749
57	250.85	253.118
58	249.548	252.111
59	249.548	252.765
60	248.581	252.966
61	248.271	253.174
62	245.47	251.602
63	245.47	249.509
64	243.893	248.901
65	243.893	248.698
66	243.703	246.99
67	242.126	245.268
68	240.054	246.603
69	240.054	245.629
70	238.72	245.208
71	238.196	245.146
72	238.196	243.694
73	238.018	242.022
74	234.887	239.128
75	234.887	237.629
76	234.426	237.693
77	232.401	236.771
78	232.401	237.577
79	232.283	237.182
80	232.283	237.382
81	232.283	236.154
82	231.007	238.675
83	231.007	235.508
84	231.007	233.354
85	231.007	233.521
86	230.541	233.732
87	230.354	234.043
88	229.915	231.965
89	225.704	230.802
90	225.704	230.931
91	225.704	231.807
92	225.704	230.378
93	224.666	229.521
94	224.398	229.397
95	224.398	228.935
96	223.846	230.213
97	223.578	229.055
98	223.578	226.533
99	223.578	224.638
100	222.567	223.885
101	212.329	223.89
102	212.329	224.465
103	212.329	225.823
104	212.329	222.305
105	212.329	217.402
106	210.019	215.961
107	210.019	215.1
108	210.019	213.186
109	209.264	211.64
110	208.178	209.824
111	208.178	209.457
112	206.907	208.917
113	200.145	208.579
114	200.145	207.282
115	199.635	204.694
116	198.968	202.764
117	198.03	201.609
118	194.119	200.606
119	194.119	198.85
120	192.942	197.69
121	192.942	196.956
122	190.584	197.2
123	190.214	196.949
124	186.953	194.872
